ts_ns,probe,iter,cycles
912289830896754,pht,0,5574
912289830919644,pht,1,4192
912289830922291,pht,2,3786
912289830924938,pht,3,4200
912289830927437,pht,4,4134
912289830929894,pht,5,4058
912289830932353,pht,6,4006
912289830934905,pht,7,4294
912289830937327,pht,8,4010
912289830939716,pht,9,3864
912289830942230,pht,10,4216
912289830944631,pht,11,3952
912289830947084,pht,12,3986
912289830949415,pht,13,3762
912289830951978,pht,14,4300
912289830954273,pht,15,3750
912289830956692,pht,16,4030
912289830959146,pht,17,4074
912289830961578,pht,18,4006
912289830964011,pht,19,3980
912289830966378,pht,20,3904
912289830968811,pht,21,4054
912289830971165,pht,22,3930
912289830973534,pht,23,3936
912289830975992,pht,24,4196
912289830978361,pht,25,4002
912289830980647,pht,26,3828
912289830982948,pht,27,3860
912289830985483,pht,28,4218
912289830987879,pht,29,4108
912289830990376,pht,30,4178
912289830992754,pht,31,3908
912289830995131,pht,32,3872
912289831008513,pht,33,25722
912289831011081,pht,34,3920
912289831013516,pht,35,3906
912289831015802,pht,36,3800
912289831018051,pht,37,3772
912289831020305,pht,38,3816
912289831022724,pht,39,4064
912289831025126,pht,40,3962
912289831027440,pht,41,3894
912289831029681,pht,42,3656
912289831031911,pht,43,3868
912289831034243,pht,44,3964
912289831036591,pht,45,3844
912289831039003,pht,46,4042
912289831041257,pht,47,3866
912289831043537,pht,48,3854
912289831045721,pht,49,3700
912289831048014,pht,50,3926
912289831050257,pht,51,3808
912289831052563,pht,52,3944
912289831054827,pht,53,3848
912289831057079,pht,54,3842
912289831059312,pht,55,3818
912289831061638,pht,56,4004
912289831063923,pht,57,3888
912289831066160,pht,58,3830
912289831068497,pht,59,3946
912289831070887,pht,60,4110
912289831073232,pht,61,4026
912289831075526,pht,62,3904
912289831077852,pht,63,3930
912289831080068,pht,64,3736
912289831082351,pht,65,3840
912289831084593,pht,66,3790
912289831086849,pht,67,3880
912289831089125,pht,68,3846
912289831091427,pht,69,3874
912289831093730,pht,70,3938
912289831095991,pht,71,3796
912289831098191,pht,72,3772
912289831100378,pht,73,3790
912289831102671,pht,74,3926
912289831104989,pht,75,3822
912289831107354,pht,76,3970
912289831109627,pht,77,3706
912289831111933,pht,78,3818
912289831114186,pht,79,3760
912289831116483,pht,80,3804
912289831118749,pht,81,3802
912289831121030,pht,82,3760
912289831123356,pht,83,3896
912289831125640,pht,84,3810
912289831127930,pht,85,3820
912289831130188,pht,86,3754
912289831132519,pht,87,3902
912289831134809,pht,88,3848
912289831137208,pht,89,4000
912289831139458,pht,90,3768
912289831141755,pht,91,3860
912289831144088,pht,92,3970
912289831146454,pht,93,3972
912289831148828,pht,94,3906
912289831151133,pht,95,3854
912289831153445,pht,96,3814
912289831155672,pht,97,3722
912289831157940,pht,98,3804
912289831160243,pht,99,3862
912289831162621,pht,100,3736
912289831168016,pht,101,3946
912289831170599,pht,102,3910
912289831173002,pht,103,3754
912289831175415,pht,104,3816
912289831177760,pht,105,3804
912289831180056,pht,106,3768
912289831182379,pht,107,3776
912289831184714,pht,108,3808
912289831186984,pht,109,3834
912289831189315,pht,110,3762
912289831191720,pht,111,3680
912289831193970,pht,112,3756
912289831196249,pht,113,3796
912289831198540,pht,114,3770
912289831200893,pht,115,3952
