ts_ns,freq_khz
1765054473088558894,2000000
1765054473108752956,2000000
1765054473128855522,2000000
1765054473148941786,1999979
1765054473169034695,2000040
1765054473189134298,2000020
1765054473209303572,1999979
1765054473229478287,2000000
