ts_ns,freq_khz
1765055718596956628,2000000
1765055718617250559,2000000
1765055718637561989,1999979
1765055718657764017,2000000
1765055718677942565,2000000
1765055718698126592,2000000
1765055718718371835,1999979
1765055718738640618,2000020
1765055718758838476,2000020
1765055718779013170,2000000
