ts_ns,freq_khz
1765055591230858737,2000020
1765055591251074148,2000000
1765055591271275013,2000000
1765055591291403312,2000000
1765055591311526122,2000020
1765055591331648150,1795318
1765055591351801754,2000000
1765055591371944599,2000000
1765055591392070182,1999979
1765055591412946019,2000000
1765055591433059840,2000000
