ts_ns,freq_khz
1765054474413347383,1999979
1765054474433549618,2000000
1765054474453644960,2000000
1765054474473734678,2000020
1765054474493818563,2000000
1765054474513912075,1999979
1765054474534081200,2000000
1765054474554243204,2000020
