ts_ns,freq_khz
1764970539537217933,2000000
1764970539557395612,2000000
1764970539577513886,1935604
1764970539597596164,2000000
1764970539617669488,2000000
1764970539637742023,2000000
1764970539657817924,2000216
1764970539677890263,2000000
1764970539697964225,2000000
1764970539718059337,1999910
1764970539738196840,1998940
