ts_ns,freq_khz
1765055677684153523,1973765
1765055677704356039,2000000
1765055677724464008,2000000
1765055677744562708,2000000
1765055677764669792,1823344
1765055677784817014,2000000
1765055677804966446,2000020
1765055677825144604,2000000
1765055677845249559,2000000
1765055677865389740,2000000
1765055677885503419,2000000
