ts_ns,probe,iter,cycles
913427441997351,btb,0,3844
913427442024516,btb,1,2296
913427442026502,btb,2,2040
913427442028078,btb,3,2120
913427442029525,btb,4,2012
913427442030940,btb,5,2000
913427442032372,btb,6,2090
913427442033855,btb,7,2060
913427442035277,btb,8,1986
913427442036717,btb,9,2120
913427442038122,btb,10,1980
913427442039636,btb,11,2088
913427442041106,btb,12,2070
913427442042541,btb,13,2004
913427442044023,btb,14,2102
913427442045503,btb,15,2174
913427442046791,btb,16,1938
913427442048243,btb,17,2048
913427442049779,btb,18,2226
913427442051262,btb,19,2136
913427442052671,btb,20,1994
913427442054152,btb,21,2138
913427442055662,btb,22,2206
913427442057281,btb,23,2402
913427442058780,btb,24,2064
913427442060326,btb,25,2156
913427442061718,btb,26,2000
913427442063195,btb,27,2116
913427442064653,btb,28,2058
913427442066163,btb,29,2130
913427442067580,btb,30,1978
913427442069018,btb,31,2054
913427442070478,btb,32,2090
913427442071854,btb,33,1960
913427442073208,btb,34,1964
913427442074551,btb,35,1940
913427442075853,btb,36,1890
913427442077204,btb,37,1914
913427442078521,btb,38,1874
913427442079829,btb,39,1868
913427442081138,btb,40,1872
913427442082477,btb,41,1946
913427442083741,btb,42,1788
913427442085067,btb,43,1916
913427442086493,btb,44,2064
913427442087826,btb,45,1896
913427442089184,btb,46,1976
913427442090527,btb,47,1934
913427442091915,btb,48,2072
913427442093338,btb,49,2030
913427442094650,btb,50,1918
913427442095986,btb,51,1880
913427442097356,btb,52,1936
913427442098793,btb,53,2116
913427442100156,btb,54,1984
913427442101557,btb,55,1946
913427442102925,btb,56,1968
913427442104326,btb,57,1972
913427442105709,btb,58,2012
913427442106968,btb,59,1890
913427442108249,btb,60,1874
913427442109737,btb,61,2234
913427442111093,btb,62,1914
913427442112457,btb,63,1980
913427442113817,btb,64,1958
913427442115117,btb,65,1868
913427442116389,btb,66,1832
913427442117751,btb,67,2008
913427442119039,btb,68,1858
913427442120390,btb,69,1964
913427442121716,btb,70,1916
913427442123085,btb,71,2100
913427442124440,btb,72,1924
913427442125816,btb,73,1980
913427442127226,btb,74,2042
913427442128556,btb,75,1948
913427442129934,btb,76,1876
913427442131298,btb,77,1930
913427442132650,btb,78,1892
913427442134083,btb,79,2046
913427442135403,btb,80,1876
913427442136857,btb,81,2084
913427442138195,btb,82,1904
913427442139559,btb,83,1890
913427442140877,btb,84,1862
913427442142196,btb,85,1854
913427442143506,btb,86,1904
913427442145035,btb,87,2142
913427442146386,btb,88,1906
913427442147800,btb,89,2022
913427442149160,btb,90,1944
913427442150574,btb,91,2048
913427442151982,btb,92,2046
913427442153373,btb,93,1994
913427442154684,btb,94,1838
913427442155938,btb,95,1820
913427442157421,btb,96,2208
913427442158963,btb,97,2210
913427442160316,btb,98,1840
913427442161690,btb,99,1984
913427442163120,btb,100,2044
913427442167542,btb,101,2082
913427442169033,btb,102,1884
913427442170377,btb,103,1812
913427442171859,btb,104,2078
913427442173202,btb,105,1850
913427442174573,btb,106,1922
913427442176058,btb,107,2102
913427442177557,btb,108,2128
913427442178956,btb,109,2014
913427442180262,btb,110,1890
913427442181590,btb,111,1934
913427442182968,btb,112,2014
913427442184255,btb,113,1834
913427442185677,btb,114,2036
913427442187054,btb,115,1874
913427442188437,btb,116,1954
913427442189801,btb,117,1844
913427442191210,btb,118,1950
913427442192526,btb,119,1852
913427442193946,btb,120,2052
913427442195273,btb,121,1926
913427442196623,btb,122,1906
913427442197945,btb,123,1870
913427442199283,btb,124,1844
913427442200621,btb,125,1836
913427442201981,btb,126,1944
913427442203511,btb,127,2306
913427442204826,btb,128,1880
913427442206185,btb,129,1944
913427442207489,btb,130,1904
913427442208816,btb,131,1876
913427442210188,btb,132,1910
913427442211534,btb,133,1918
913427442212847,btb,134,1890
913427442214313,btb,135,2072
913427442215680,btb,136,1914
913427442217088,btb,137,2024
913427442218565,btb,138,1928
913427442219928,btb,139,1962
