ts_ns,freq_khz
1765055609375597410,2000000
1765055609395783808,2000000
1765055609415885849,2000000
1765055609436015013,2000000
1765055609456096578,2000000
1765055609476192045,2000000
1765055609496367402,2000000
1765055609516527763,2000020
