ts_ns,freq_khz
1764972660457143765,2000000
1764972660477304637,1999472
1764972660497389228,2000000
1764972660517466358,2000000
1764972660537540697,2000000
1764972660557613156,2000000
1764972660577708785,2000020
1764972660597851933,1997750
1764972660617928923,1997796
1764972660638009762,2000000
