ts_ns,freq_khz
1765054477236582140,2000020
1765054477256767855,1999979
1765054477276934053,2000000
1765054477297044526,2000020
1765054477317178006,1981938
1765054477337263010,2000020
1765054477357397051,2000000
1765054477377568996,1976765
