ts_ns,freq_khz
1764972685133995768,2000000
1764972685154160513,2000000
1764972685174249360,2000000
1764972685194325686,2000000
1764972685214400022,2000000
1764972685234472451,2000000
1764972685254568828,1999979
1764972685274705324,2000000
1764972685294780171,2000000
1764972685314853720,2000000
