ts_ns,probe,iter,cycles
913405100170497,cache,0,257816
913405100208040,cache,1,27124
913405100221429,cache,2,25130
913405100234908,cache,3,26132
913405100247829,cache,4,25014
913405100260744,cache,5,24974
913405100273740,cache,6,25126
913405100286000,cache,7,23648
913405100298140,cache,8,23472
913405100310349,cache,9,23656
913405100322473,cache,10,23480
913405100334804,cache,11,23756
913405100346997,cache,12,23616
913405100359196,cache,13,23590
913405100371410,cache,14,23628
913405100383551,cache,15,23592
913405100396246,cache,16,24616
913405100409217,cache,17,24960
913405100422162,cache,18,25020
913405100435538,cache,19,25890
913405100448467,cache,20,25010
913405100461414,cache,21,25000
913405100474959,cache,22,26096
913405100488417,cache,23,26050
913405100501278,cache,24,24892
913405100514686,cache,25,25532
913405100527794,cache,26,25184
913405100541152,cache,27,25778
913405100554135,cache,28,25098
913405100567023,cache,29,24976
913405100580520,cache,30,26186
913405100593442,cache,31,25020
913405100607021,cache,32,26122
913405100620032,cache,33,25014
913405100632770,cache,34,24644
913405100645641,cache,35,24904
913405100658960,cache,36,25778
913405100672346,cache,37,25936
913405100685445,cache,38,25308
913405100698672,cache,39,25460
913405100711597,cache,40,25026
913405100725153,cache,41,26170
913405100738096,cache,42,25084
913405100751463,cache,43,25894
913405100764476,cache,44,25208
913405100777680,cache,45,25378
913405100790570,cache,46,24950
913405100803937,cache,47,25900
913405100816845,cache,48,24944
913405100830217,cache,49,25890
913405100843666,cache,50,25966
913405100856554,cache,51,24896
913405100869488,cache,52,25000
913405100882836,cache,53,25888
913405100895792,cache,54,24916
913405100909223,cache,55,25956
913405100922652,cache,56,25882
913405100935605,cache,57,25102
913405100949129,cache,58,26156
913405100961953,cache,59,24844
913405100974906,cache,60,25020
913405100988394,cache,61,26068
913405101005499,cache,62,33274
913405101019196,cache,63,26292
913405101032140,cache,64,24922
913405101045666,cache,65,26114
913405101058613,cache,66,25034
913405101071988,cache,67,25900
913405101084890,cache,68,24940
913405101097783,cache,69,24946
913405101111557,cache,70,26600
913405101124444,cache,71,24944
913405101137955,cache,72,26182
913405101150759,cache,73,24790
913405101163745,cache,74,25036
913405101177086,cache,75,25800
913405101190032,cache,76,25012
913405101202933,cache,77,25002
913405101216393,cache,78,26050
913405101229190,cache,79,24748
913405101242652,cache,80,25866
913405101255533,cache,81,24974
913405101268340,cache,82,24664
913405101281472,cache,83,25456
913405101294384,cache,84,24986
913405101307769,cache,85,25932
913405101320591,cache,86,24832
913405101334057,cache,87,26052
913405101347071,cache,88,25182
913405101360380,cache,89,25818
913405101373397,cache,90,25096
913405101386265,cache,91,24842
913405101399663,cache,92,25846
913405101412526,cache,93,24852
913405101426411,cache,94,26964
913405101439484,cache,95,25048
913405101452477,cache,96,24998
913405101465409,cache,97,24956
913405101478933,cache,98,26090
913405101491882,cache,99,24972
913405101505396,cache,100,26134
913405101521407,cache,101,24962
913405101534979,cache,102,26072
913405101548198,cache,103,25524
913405101561117,cache,104,24902
913405101574654,cache,105,26048
913405101587630,cache,106,25024
913405101601064,cache,107,26024
913405101614947,cache,108,26864
913405101628363,cache,109,25828
913405101641201,cache,110,24802
913405101654585,cache,111,25888
913405101667571,cache,112,25086
913405101680337,cache,113,24654
913405101693604,cache,114,25668
913405101706602,cache,115,25076
913405101720023,cache,116,25996
913405101733004,cache,117,25052
913405101745833,cache,118,24826
913405101759292,cache,119,26052
913405101772148,cache,120,24832
913405101785500,cache,121,25902
913405101798399,cache,122,24958
913405101811257,cache,123,24934
913405101824709,cache,124,26104
913405101838048,cache,125,25856
913405101851012,cache,126,25036
913405101863875,cache,127,24892
913405101877112,cache,128,24840
913405101890067,cache,129,25002
913405101903499,cache,130,25974
913405101916393,cache,131,24922
913405101929168,cache,132,24728
913405101942997,cache,133,26814
913405101956458,cache,134,26044
913405101969856,cache,135,25948
913405101982783,cache,136,24930
913405101995633,cache,137,24850
913405102011698,cache,138,31178
913405102025082,cache,139,25142
913405102037937,cache,140,24772
913405102050888,cache,141,24972
913405102064014,cache,142,25452
913405102076955,cache,143,24990
913405102090175,cache,144,24856
913405102103546,cache,145,25862
913405102116469,cache,146,25034
913405102129659,cache,147,25164
913405102142521,cache,148,24890
913405102155434,cache,149,24968
913405102168918,cache,150,26044
913405102181682,cache,151,24696
913405102194573,cache,152,24920
913405102207823,cache,153,25662
913405102220661,cache,154,24846
913405102234110,cache,155,26078
913405102246983,cache,156,24866
913405102260204,cache,157,25570
913405102272637,cache,158,23922
913405102285875,cache,159,25640
913405102299181,cache,160,25702
913405102311969,cache,161,24718
913405102324857,cache,162,24936
913405102338183,cache,163,25748
913405102351052,cache,164,24772
913405102364414,cache,165,25738
913405102377329,cache,166,24960
913405102390845,cache,167,26162
913405102403652,cache,168,24724
913405102416638,cache,169,25040
913405102430088,cache,170,26004
913405102443461,cache,171,25916
913405102456503,cache,172,25216
913405102469423,cache,173,25010
913405102482362,cache,174,24994
913405102495716,cache,175,25796
913405102509135,cache,176,25702
913405102522056,cache,177,25040
913405102534826,cache,178,24744
913405102548336,cache,179,25968
913405102560802,cache,180,23918
913405102573940,cache,181,25480
913405102587202,cache,182,25614
913405102600040,cache,183,24842
913405102612871,cache,184,24710
913405102626138,cache,185,25720
913405102639076,cache,186,25004
913405102652409,cache,187,25784
913405102665386,cache,188,24988
913405102678835,cache,189,26006
913405102691640,cache,190,24672
913405102704948,cache,191,25778
913405102717842,cache,192,24850
913405102730703,cache,193,24780
913405102744147,cache,194,26090
913405102757526,cache,195,25850
913405102770429,cache,196,24890
913405102783280,cache,197,24854
913405102796616,cache,198,25796
913405102810062,cache,199,25996
913405102823018,cache,200,24938
913405105923010,cache,201,237404
913405105937361,cache,202,26322
913405105950697,cache,203,25584
913405105963720,cache,204,25128
913405105976674,cache,205,24950
913405105990078,cache,206,25850
913405106005575,cache,207,30048
913405106019220,cache,208,26130
913405106032067,cache,209,24790
913405106045091,cache,210,25068
913405106058323,cache,211,25562
913405106071210,cache,212,24860
913405106084026,cache,213,24766
913405106096973,cache,214,24914
913405106109893,cache,215,24914
913405106123109,cache,216,25612
913405106136013,cache,217,24850
913405106148524,cache,218,24182
913405106161219,cache,219,24606
913405106173772,cache,220,24406
913405106186518,cache,221,24732
913405106199233,cache,222,24624
913405106211947,cache,223,24566
913405106224804,cache,224,24966
913405106237519,cache,225,24664
913405106250220,cache,226,24554
913405106263004,cache,227,24770
913405106275702,cache,228,24494
913405106288505,cache,229,24812
913405106301198,cache,230,24612
913405106314065,cache,231,24924
913405106326763,cache,232,24608
913405106339378,cache,233,24446
913405106351883,cache,234,24250
913405106364690,cache,235,24814
913405106377338,cache,236,24500
913405106390069,cache,237,24678
913405106402907,cache,238,24818
913405106415706,cache,239,24760
913405106428266,cache,240,24304
913405106440999,cache,241,24592
913405106453878,cache,242,24684
913405106466653,cache,243,24650
913405106479462,cache,244,24520
913405106492531,cache,245,25350
913405106505108,cache,246,24322
913405106517850,cache,247,24648
913405106530984,cache,248,24792
913405106543795,cache,249,24762
