ts_ns,freq_khz
1764972708603218900,2000000
1764972708623376902,2000000
1764972708643464680,2000000
1764972708663542707,1978375
1764972708683617014,2000000
1764972708703690463,2000000
1764972708723786385,2000000
1764972708743926688,2000000
