ts_ns,freq_khz
1765055713420121167,2000000
1765055713440364356,2000000
1765055713460606050,1999959
1765055713480783271,2000020
1765055713500956114,2000000
1765055713521144027,2000000
1765055713541354107,2000000
1765055713561606142,2000020
1765055713581797826,2000000
1765055713602010633,2000000
1765055713622199543,2000000
1765055713642408936,2000020
1765055713662630405,2000020
1765055713682843794,2000000
