run_id,timestamp_utc,path,host,victim_cpu,attacker_cpu,probe,model_tag,quant,ctx,npredict,decoding,temp,seed,repeat_idx,prompt_label,prompt_hash
20251125T005513Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n16-g-seed42-r001,2025-11-25T00:55:13Z,logs/runs/20251125T005513Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n16-g-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,16,greedy,0.0,42,1,custom,
20251125T005513Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n16-g-seed42-r002,2025-11-25T00:55:13Z,logs/runs/20251125T005513Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n16-g-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,16,greedy,0.0,42,2,custom,
20251125T005514Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n16-g-seed42-r003,2025-11-25T00:55:14Z,logs/runs/20251125T005514Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n16-g-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,16,greedy,0.0,42,3,custom,
20251125T005514Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r001,2025-11-25T00:55:14Z,logs/runs/20251125T005514Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,42,1,custom,
20251125T005515Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r002,2025-11-25T00:55:15Z,logs/runs/20251125T005515Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,42,2,custom,
20251125T005515Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r003,2025-11-25T00:55:15Z,logs/runs/20251125T005515Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-g-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,greedy,0.0,42,3,custom,
20251125T005515Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n256-g-seed42-r001,2025-11-25T00:55:15Z,logs/runs/20251125T005515Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n256-g-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,256,greedy,0.0,42,1,custom,
20251125T005516Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n256-g-seed42-r002,2025-11-25T00:55:16Z,logs/runs/20251125T005516Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n256-g-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,256,greedy,0.0,42,2,custom,
20251125T005516Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n256-g-seed42-r003,2025-11-25T00:55:16Z,logs/runs/20251125T005516Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n256-g-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,256,greedy,0.0,42,3,custom,
20251125T005853Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,2025-11-25T00:58:53Z,logs/runs/20251125T005853Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,artemisia,0,56,pht,,q4_0,512,64,sample,0.0,42,1,custom,
20251125T005854Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,2025-11-25T00:58:54Z,logs/runs/20251125T005854Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,artemisia,0,56,pht,,q4_0,512,64,sample,0.0,42,2,custom,
20251125T005854Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,2025-11-25T00:58:54Z,logs/runs/20251125T005854Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,artemisia,0,56,pht,,q4_0,512,64,sample,0.0,42,3,custom,
20251125T005854Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,2025-11-25T00:58:54Z,logs/runs/20251125T005854Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,artemisia,0,56,pht,,q4_0,512,64,sample,0.5,42,1,custom,
20251125T005855Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,2025-11-25T00:58:55Z,logs/runs/20251125T005855Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,artemisia,0,56,pht,,q4_0,512,64,sample,0.5,42,2,custom,
20251125T005855Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,2025-11-25T00:58:55Z,logs/runs/20251125T005855Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,artemisia,0,56,pht,,q4_0,512,64,sample,0.5,42,3,custom,
20251125T005855Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,2025-11-25T00:58:55Z,logs/runs/20251125T005855Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,artemisia,0,56,pht,,q4_0,512,64,sample,0.8,42,1,custom,
20251125T005856Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,2025-11-25T00:58:56Z,logs/runs/20251125T005856Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,artemisia,0,56,pht,,q4_0,512,64,sample,0.8,42,2,custom,
20251125T005856Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,2025-11-25T00:58:56Z,logs/runs/20251125T005856Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,artemisia,0,56,pht,,q4_0,512,64,sample,0.8,42,3,custom,
20251125T010435Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,2025-11-25T01:04:35Z,logs/runs/20251125T010435Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,artemisia,0,56,pht,,q4_0,512,64,sample,0.0,42,1,custom,
20251125T010435Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,2025-11-25T01:04:35Z,logs/runs/20251125T010435Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,artemisia,0,56,pht,,q4_0,512,64,sample,0.0,42,2,custom,
20251125T010436Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,2025-11-25T01:04:36Z,logs/runs/20251125T010436Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,artemisia,0,56,pht,,q4_0,512,64,sample,0.0,42,3,custom,
20251125T010436Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,2025-11-25T01:04:36Z,logs/runs/20251125T010436Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,artemisia,0,56,pht,,q4_0,512,64,sample,0.5,42,1,custom,
20251125T010436Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,2025-11-25T01:04:36Z,logs/runs/20251125T010436Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,artemisia,0,56,pht,,q4_0,512,64,sample,0.5,42,2,custom,
20251125T010437Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,2025-11-25T01:04:37Z,logs/runs/20251125T010437Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,artemisia,0,56,pht,,q4_0,512,64,sample,0.5,42,3,custom,
20251125T010437Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,2025-11-25T01:04:37Z,logs/runs/20251125T010437Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r001,artemisia,0,56,pht,,q4_0,512,64,sample,0.8,42,1,custom,
20251125T010437Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,2025-11-25T01:04:37Z,logs/runs/20251125T010437Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r002,artemisia,0,56,pht,,q4_0,512,64,sample,0.8,42,2,custom,
20251125T010438Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,2025-11-25T01:04:38Z,logs/runs/20251125T010438Z-artemisia-v0a56-pht--q4_0-c512-n64-s-seed42-r003,artemisia,0,56,pht,,q4_0,512,64,sample,0.8,42,3,custom,
20251125T031859Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:18:59Z,logs/runs/20251125T031859Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T031902Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:19:02Z,logs/runs/20251125T031902Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T031904Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:19:04Z,logs/runs/20251125T031904Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T031907Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:19:07Z,logs/runs/20251125T031907Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T031909Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:19:09Z,logs/runs/20251125T031909Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T031912Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:19:12Z,logs/runs/20251125T031912Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T031914Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:19:14Z,logs/runs/20251125T031914Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T031916Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:19:16Z,logs/runs/20251125T031916Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T031919Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:19:19Z,logs/runs/20251125T031919Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T032816Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:28:16Z,logs/runs/20251125T032816Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T032819Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:28:19Z,logs/runs/20251125T032819Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T032821Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:28:21Z,logs/runs/20251125T032821Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T032824Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:28:24Z,logs/runs/20251125T032824Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T032826Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:28:26Z,logs/runs/20251125T032826Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T032829Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:28:29Z,logs/runs/20251125T032829Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T032831Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:28:31Z,logs/runs/20251125T032831Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T032833Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:28:33Z,logs/runs/20251125T032833Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T032836Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:28:36Z,logs/runs/20251125T032836Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T033219Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:32:19Z,logs/runs/20251125T033219Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T033222Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:32:22Z,logs/runs/20251125T033222Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T033224Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:32:24Z,logs/runs/20251125T033224Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T033227Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:32:27Z,logs/runs/20251125T033227Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T033229Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:32:29Z,logs/runs/20251125T033229Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T033231Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:32:31Z,logs/runs/20251125T033231Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T033234Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:32:34Z,logs/runs/20251125T033234Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T033236Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:32:36Z,logs/runs/20251125T033236Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T033239Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:32:39Z,logs/runs/20251125T033239Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T034440Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:44:40Z,logs/runs/20251125T034440Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T034443Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:44:43Z,logs/runs/20251125T034443Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T034445Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:44:45Z,logs/runs/20251125T034445Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T034448Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:44:48Z,logs/runs/20251125T034448Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T034450Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:44:50Z,logs/runs/20251125T034450Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T034452Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:44:52Z,logs/runs/20251125T034452Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T034455Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:44:55Z,logs/runs/20251125T034455Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T034457Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:44:57Z,logs/runs/20251125T034457Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T034500Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:45:00Z,logs/runs/20251125T034500Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T035516Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:55:16Z,logs/runs/20251125T035516Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T035518Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:55:18Z,logs/runs/20251125T035518Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T035520Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:55:20Z,logs/runs/20251125T035520Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T035523Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:55:23Z,logs/runs/20251125T035523Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T035525Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:55:25Z,logs/runs/20251125T035525Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T035528Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:55:28Z,logs/runs/20251125T035528Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T035530Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:55:30Z,logs/runs/20251125T035530Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T035533Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:55:33Z,logs/runs/20251125T035533Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T035535Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:55:35Z,logs/runs/20251125T035535Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T035755Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:57:55Z,logs/runs/20251125T035755Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T035757Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:57:57Z,logs/runs/20251125T035757Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T035800Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:58:00Z,logs/runs/20251125T035800Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T035802Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:58:02Z,logs/runs/20251125T035802Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T035805Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:58:05Z,logs/runs/20251125T035805Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T035807Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:58:07Z,logs/runs/20251125T035807Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T035809Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T03:58:09Z,logs/runs/20251125T035809Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T035812Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T03:58:12Z,logs/runs/20251125T035812Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
20251125T035814Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,2025-11-25T03:58:14Z,logs/runs/20251125T035814Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r003,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,3,custom,
20251125T040118Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,2025-11-25T04:01:18Z,logs/runs/20251125T040118Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r001,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,1,custom,
20251125T040120Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,2025-11-25T04:01:20Z,logs/runs/20251125T040120Z-artemisia-v0a56-cache-tinyllama_1p1b-q4_0-c512-n64-s-seed42-r002,artemisia,0,56,cache,tinyllama_1p1b,q4_0,512,64,sample,0.8,42,2,custom,
