ts_ns,freq_khz
1764972769984533074,2000000
1764972770004700235,1990019
1764972770024795735,2000000
1764972770044891967,2000000
1764972770064972623,2000000
1764972770085048953,2000000
1764972770105153177,2000000
1764972770125302854,2000000
