ts_ns,probe,iter,cycles
830564327150876,btb,0,1708
830564327164567,btb,1,1630
830564327166095,btb,2,1576
830564327167328,btb,3,1514
830564327168375,btb,4,1514
830564327169391,btb,5,1468
830564327170376,btb,6,1414
830564327171338,btb,7,1368
830564327172394,btb,8,1582
830564327173323,btb,9,1372
830564327174380,btb,10,1634
830564327175395,btb,11,1422
830564327176484,btb,12,1588
830564327177544,btb,13,1594
830564327178591,btb,14,1586
830564327179509,btb,15,1352
830564327180540,btb,16,1588
830564327181612,btb,17,1586
830564327182561,btb,18,1352
830564327183592,btb,19,1586
830564327184626,btb,20,1592
830564327185579,btb,21,1418
830564327186513,btb,22,1384
830564327187449,btb,23,1384
830564327188376,btb,24,1370
830564327189412,btb,25,1594
830564327190445,btb,26,1588
830564327191370,btb,27,1370
830564327192312,btb,28,1390
830564327193358,btb,29,1594
830564327194300,btb,30,1394
830564327195337,btb,31,1590
830564327196374,btb,32,1598
830564327197397,btb,33,1592
830564327198330,btb,34,1358
830564327199387,btb,35,1594
830564327200314,btb,36,1382
830564327201338,btb,37,1578
830564327202265,btb,38,1358
830564327203303,btb,39,1592
830564327204330,btb,40,1586
830564327205261,btb,41,1370
830564327206193,btb,42,1376
830564327207123,btb,43,1378
830564327208162,btb,44,1588
830564327209211,btb,45,1630
830564327210122,btb,46,1354
830564327211048,btb,47,1368
830564327212081,btb,48,1586
830564327213003,btb,49,1350
830564327214002,btb,50,1524
830564327214925,btb,51,1352
830564327215968,btb,52,1592
830564327216994,btb,53,1586
830564327217929,btb,54,1398
830564327218860,btb,55,1378
830564327219902,btb,56,1588
830564327220937,btb,57,1588
830564327221860,btb,58,1356
830564327222903,btb,59,1594
830564327223837,btb,60,1384
830564327224884,btb,61,1590
830564327225835,btb,62,1400
830564327226863,btb,63,1594
830564327227789,btb,64,1354
830564327228823,btb,65,1596
830564327229753,btb,66,1358
830564327230710,btb,67,1400
830564327231755,btb,68,1606
830564327232775,btb,69,1572
830564327233687,btb,70,1354
830564327234688,btb,71,1532
830564327235601,btb,72,1354
830564327236603,btb,73,1534
830564327237526,btb,74,1382
830564327238546,btb,75,1570
830564327239465,btb,76,1370
830564327240463,btb,77,1530
830564327241375,btb,78,1356
830564327242325,btb,79,1434
830564327243243,btb,80,1368
830564327244236,btb,81,1524
830564327245148,btb,82,1354
830564327246078,btb,83,1396
830564327247106,btb,84,1588
830564327248042,btb,85,1400
830564327248961,btb,86,1370
830564327249977,btb,87,1566
830564327251010,btb,88,1586
830564327252040,btb,89,1594
830564327252951,btb,90,1354
830564327253951,btb,91,1534
830564327254990,btb,92,1608
830564327255937,btb,93,1400
830564327256873,btb,94,1392
830564327257874,btb,95,1536
830564327258800,btb,96,1356
830564327259837,btb,97,1598
830564327260927,btb,98,1684
830564327261953,btb,99,1534
830564327262882,btb,100,1376
830564330351426,btb,101,1698
830564330352579,btb,102,1508
830564330353665,btb,103,1574
830564330354651,btb,104,1428
830564330355702,btb,105,1554
830564330356651,btb,106,1416
