ts_ns,freq_khz
1765055608040856002,2000000
1765055608061282854,2000000
1765055608081455557,2000000
1765055608101599275,2000000
1765055608121945071,2000000
1765055608142072358,1999979
1765055608162223072,2000020
1765055608182441201,1999979
