ts_ns,probe,iter,cycles
913424791474937,btb,0,3488
913424791496807,btb,1,2476
913424791498830,btb,2,2226
913424791500325,btb,3,1972
913424791501815,btb,4,2160
913424791503163,btb,5,2006
913424791504705,btb,6,2150
913424791506149,btb,7,2026
913424791507697,btb,8,2182
913424791509012,btb,9,2008
913424791510479,btb,10,2040
913424791511943,btb,11,1958
913424791513347,btb,12,2000
913424791514819,btb,13,2104
913424791516301,btb,14,2030
913424791517761,btb,15,2040
913424791519345,btb,16,2314
913424791520804,btb,17,2018
913424791522338,btb,18,2168
913424791523842,btb,19,2114
913424791525241,btb,20,2108
913424791526643,btb,21,1966
913424791528100,btb,22,2028
913424791529545,btb,23,1998
913424791530930,btb,24,1876
913424791532464,btb,25,2134
913424791534026,btb,26,2290
913424791535749,btb,27,2426
913424791537160,btb,28,2074
913424791538732,btb,29,2226
913424791540195,btb,30,2134
913424791541647,btb,31,2034
913424791543120,btb,32,2042
913424791544537,btb,33,1948
913424791545986,btb,34,2016
913424791547357,btb,35,1866
913424791548692,btb,36,1892
913424791550120,btb,37,2020
913424791551554,btb,38,1902
913424791552926,btb,39,1920
913424791554311,btb,40,1936
913424791555846,btb,41,2248
913424791557285,btb,42,1992
913424791558548,btb,43,1924
913424791559894,btb,44,1902
913424791561299,btb,45,1992
913424791562818,btb,46,2066
913424791564078,btb,47,1856
913424791565711,btb,48,2400
913424791567052,btb,49,1860
913424791568455,btb,50,1974
913424791569820,btb,51,1922
913424791571212,btb,52,1920
913424791572572,btb,53,1902
913424791574013,btb,54,2004
913424791575434,btb,55,2026
913424791576805,btb,56,1950
913424791578166,btb,57,1862
913424791579527,btb,58,1950
913424791580935,btb,59,1908
913424791582454,btb,60,2156
913424791583876,btb,61,1998
913424791585418,btb,62,2276
913424791586732,btb,63,1828
913424791588098,btb,64,1934
913424791589452,btb,65,1934
913424791590794,btb,66,1950
913424791592049,btb,67,1882
913424791593372,btb,68,1892
913424791594677,btb,69,1830
913424791596055,btb,70,1954
913424791597504,btb,71,2006
913424791598928,btb,72,2032
913424791600312,btb,73,1986
913424791601711,btb,74,2010
913424791603149,btb,75,1948
913424791604645,btb,76,1988
913424791605974,btb,77,1856
