ts_ns,probe,iter,cycles
830520053194692,tlb,0,3722
830520053212740,tlb,1,7476
830520053216846,tlb,2,6716
830520053220048,tlb,3,5854
830520053223330,tlb,4,6044
830520053226619,tlb,5,6054
830520053229833,tlb,6,5950
830520053233093,tlb,7,6032
830520053236284,tlb,8,5864
830520053239536,tlb,9,5994
830520053242763,tlb,10,5976
830520053246096,tlb,11,5982
830520053249445,tlb,12,6226
830520053252674,tlb,13,5996
830520053255787,tlb,14,5756
830520053259041,tlb,15,6008
830520053262192,tlb,16,5804
830520053265285,tlb,17,5674
830520053268500,tlb,18,5964
830520053271626,tlb,19,5748
830520053274724,tlb,20,5736
830520053277858,tlb,21,5808
830520053281212,tlb,22,6206
830520053284416,tlb,23,5902
830520053287657,tlb,24,6016
830520053290791,tlb,25,5800
830520053293985,tlb,26,5928
830520053297145,tlb,27,5864
830520053300236,tlb,28,5720
830520053303354,tlb,29,5776
830520053306505,tlb,30,5810
830520053309602,tlb,31,5700
830520053312803,tlb,32,5952
830520053315982,tlb,33,5878
830520053319093,tlb,34,5732
830520053322379,tlb,35,6112
830520053325604,tlb,36,5968
830520053328752,tlb,37,5840
830520053331910,tlb,38,5856
830520053335044,tlb,39,5786
830520053338133,tlb,40,5726
830520053341266,tlb,41,5818
830520053344373,tlb,42,5728
830520053347568,tlb,43,5836
830520053350901,tlb,44,6160
830520053353976,tlb,45,5660
830520053357174,tlb,46,5940
830520053360303,tlb,47,5800
830520053363411,tlb,48,5740
830520053366597,tlb,49,5878
830520053369722,tlb,50,5760
830520053372795,tlb,51,5690
830520053375877,tlb,52,5718
830520053379042,tlb,53,5872
830520053382219,tlb,54,5894
830520053385433,tlb,55,5974
830520053388619,tlb,56,5914
830520053391734,tlb,57,5778
830520053395010,tlb,58,6096
830520053398195,tlb,59,5892
830520053401575,tlb,60,6222
830520053404736,tlb,61,5824
830520053407848,tlb,62,5768
830520053411034,tlb,63,5906
830520053414158,tlb,64,5792
830520053417213,tlb,65,5650
830520053420360,tlb,66,5808
830520053423572,tlb,67,5874
830520053426652,tlb,68,5696
830520053429843,tlb,69,5930
830520053432926,tlb,70,5678
830520053436010,tlb,71,5718
830520053439179,tlb,72,5882
830520053442325,tlb,73,5806
830520053445562,tlb,74,6016
830520053448831,tlb,75,6070
830520053451987,tlb,76,5794
830520053455168,tlb,77,5874
830520053458253,tlb,78,5718
830520053461408,tlb,79,5808
830520053464527,tlb,80,5756
830520053467661,tlb,81,5778
830520053470737,tlb,82,5664
830520053473978,tlb,83,5996
830520053477106,tlb,84,5770
830520053480190,tlb,85,5686
830520053483484,tlb,86,6102
830520053486761,tlb,87,6106
830520053489824,tlb,88,5678
830520053492954,tlb,89,5814
830520053496078,tlb,90,5762
830520053499239,tlb,91,5838
830520053502562,tlb,92,6166
830520053505673,tlb,93,5732
830520053508835,tlb,94,5830
830520053511992,tlb,95,5826
830520053515121,tlb,96,5760
830520053518281,tlb,97,5834
830520053521487,tlb,98,5936
830520053524544,tlb,99,5628
830520053527890,tlb,100,6234
830520053533701,tlb,101,5710
830520053536838,tlb,102,5628
830520053540107,tlb,103,6000
