ts_ns,probe,iter,cycles
912263211984268,cache,0,227390
912263212022663,cache,1,28012
912263212035980,cache,2,24936
912263212048959,cache,3,24980
912263212062261,cache,4,25758
912263212075192,cache,5,24994
912263212088141,cache,6,25032
912263212101997,cache,7,26952
912263212115164,cache,8,25260
912263212128044,cache,9,24884
912263212141053,cache,10,25128
912263212153948,cache,11,24838
912263212167191,cache,12,25272
912263212180189,cache,13,24950
912263212193053,cache,14,24782
912263212205903,cache,15,24908
912263212219329,cache,16,26054
912263212232305,cache,17,24990
912263212245276,cache,18,24994
912263212258206,cache,19,24976
912263212271649,cache,20,26000
912263212284443,cache,21,24728
912263212297917,cache,22,26028
912263212310877,cache,23,25106
912263212324361,cache,24,26056
912263212337322,cache,25,24956
912263212350272,cache,26,25098
912263212363654,cache,27,25872
912263212377132,cache,28,26070
912263212390083,cache,29,25008
912263212403018,cache,30,24992
912263212415919,cache,31,24910
912263212429342,cache,32,26010
912263212442304,cache,33,24924
912263212455216,cache,34,24898
912263212468601,cache,35,25986
912263212481545,cache,36,25016
912263212494443,cache,37,24900
912263212507229,cache,38,24754
912263212520051,cache,39,24844
912263212533382,cache,40,25764
912263212546981,cache,41,26164
912263212559769,cache,42,24784
912263212572613,cache,43,24804
912263212585459,cache,44,24928
912263212598958,cache,45,25992
912263212612411,cache,46,25976
912263212625444,cache,47,25030
912263212638370,cache,48,24898
912263212651321,cache,49,25026
912263212664294,cache,50,25014
912263212677664,cache,51,25888
912263212690965,cache,52,25242
912263212703949,cache,53,24848
912263212716849,cache,54,24972
912263212730158,cache,55,25714
912263212743018,cache,56,24834
912263212755974,cache,57,25032
912263212768834,cache,58,24868
912263212781768,cache,59,24954
912263212795116,cache,60,25790
912263212808391,cache,61,25676
912263212821217,cache,62,24816
912263212834062,cache,63,24806
912263212847486,cache,64,25982
912263212860303,cache,65,24760
912263212873225,cache,66,24988
912263212886146,cache,67,24922
912263212899724,cache,68,26298
912263212912686,cache,69,24940
