ts_ns,probe,iter,cycles
830534617409342,tlb,0,3594
830534617426562,tlb,1,6580
830534617430458,tlb,2,6434
830534617433712,tlb,3,5886
830534617436884,tlb,4,5802
830534617439994,tlb,5,5728
830534617443063,tlb,6,5646
830534617446140,tlb,7,5658
830534617449224,tlb,8,5682
830534617452317,tlb,9,5706
830534617455366,tlb,10,5618
830534617458511,tlb,11,5720
830534617461585,tlb,12,5650
830534617464693,tlb,13,5754
830534617467762,tlb,14,5590
830534617470895,tlb,15,5742
830534617473980,tlb,16,5642
830534617477111,tlb,17,5754
830534617480293,tlb,18,5846
830534617483382,tlb,19,5668
830534617486460,tlb,20,5636
830534617489515,tlb,21,5636
830534617492600,tlb,22,5698
830534617495726,tlb,23,5738
830534617498795,tlb,24,5664
830534617501919,tlb,25,5712
830534617505037,tlb,26,5770
830534617508124,tlb,27,5708
830534617511180,tlb,28,5644
830534617514245,tlb,29,5668
830534617517374,tlb,30,5790
830534617520466,tlb,31,5662
830534617523566,tlb,32,5682
830534617526636,tlb,33,5682
830534617529745,tlb,34,5706
830534617532873,tlb,35,5794
830534617535954,tlb,36,5700
830534617539071,tlb,37,5710
830534617542195,tlb,38,5732
830534617545266,tlb,39,5616
830534617548385,tlb,40,5730
830534617551496,tlb,41,5752
830534617554581,tlb,42,5642
830534617557645,tlb,43,5610
830534617560731,tlb,44,5706
830534617563843,tlb,45,5700
830534617566950,tlb,46,5750
830534617570069,tlb,47,5776
830534617573204,tlb,48,5748
830534617576343,tlb,49,5760
830534617579466,tlb,50,5726
830534617582558,tlb,51,5666
830534617585619,tlb,52,5658
830534617588712,tlb,53,5710
830534617591829,tlb,54,5726
830534617594957,tlb,55,5740
830534617598072,tlb,56,5720
830534617601173,tlb,57,5696
830534617604274,tlb,58,5672
830534617607365,tlb,59,5676
830534617610450,tlb,60,5662
830534617613536,tlb,61,5678
830534617616630,tlb,62,5700
830534617619728,tlb,63,5706
830534617622838,tlb,64,5764
830534617625934,tlb,65,5690
830534617629065,tlb,66,5748
830534617632187,tlb,67,5748
830534617635275,tlb,68,5662
830534617638333,tlb,69,5660
830534617641425,tlb,70,5728
830534617644492,tlb,71,5674
830534617647581,tlb,72,5694
830534617650687,tlb,73,5756
830534617653794,tlb,74,5758
830534617656932,tlb,75,5780
830534617660052,tlb,76,5738
830534617663132,tlb,77,5640
830534617666252,tlb,78,5740
830534617669354,tlb,79,5722
830534617672509,tlb,80,5808
830534617675607,tlb,81,5740
830534617678690,tlb,82,5658
830534617681812,tlb,83,5746
830534617684869,tlb,84,5666
830534617687992,tlb,85,5736
830534617691096,tlb,86,5714
830534617694189,tlb,87,5718
830534617697315,tlb,88,5760
830534617700435,tlb,89,5750
830534617703514,tlb,90,5670
830534617706631,tlb,91,5720
830534617709720,tlb,92,5678
830534617712807,tlb,93,5664
830534617715848,tlb,94,5564
830534617718927,tlb,95,5672
830534617722069,tlb,96,5768
830534617725196,tlb,97,5758
830534617728313,tlb,98,5772
830534617731349,tlb,99,5606
830534617734418,tlb,100,5684
830534617740065,tlb,101,5666
830534617743258,tlb,102,5636
830534617746342,tlb,103,5612
830534617749469,tlb,104,5746
830534617752595,tlb,105,5706
830534617755736,tlb,106,5786
830534617758870,tlb,107,5718
830534617761983,tlb,108,5688
830534617765086,tlb,109,5704
830534617768180,tlb,110,5696
830534617771253,tlb,111,5666
830534617774325,tlb,112,5634
830534617777425,tlb,113,5688
