ts_ns,freq_khz
1765054618368192121,2000000
1765054618388408693,2000000
1765054618408595295,1999979
1765054618428679867,2000000
1765054618448762484,2000020
1765054618468847204,2000020
1765054618488951409,2000000
1765054618509106858,2000020
1765054618529945161,2000000
1765054618550064699,2000000
