ts_ns,freq_khz
1765054478556810918,2000000
1765054478576970012,1999979
1765054478597136492,1999979
1765054478617231312,2000020
1765054478637337316,1999979
1765054478657430001,2000000
1765054478677579723,1999979
1765054478697739941,2000000
