ts_ns,freq_khz
1764970537804576546,2000000
1764970537824712491,2000000
1764970537844862672,2000000
1764970537864944191,2000000
1764970537885018854,2000000
1764970537905091824,2000000
1764970537925183795,2000000
1764970537945327323,1992907
