ts_ns,probe,iter,cycles
830558722256188,btb,0,2248
830558722269694,btb,1,1666
830558722271090,btb,2,1684
830558722272233,btb,3,1654
830558722273327,btb,4,1648
830558722274326,btb,5,1492
830558722275392,btb,6,1628
830558722276390,btb,7,1504
830558722277382,btb,8,1498
830558722278394,btb,9,1514
830558722279430,btb,10,1596
830558722280538,btb,11,1624
830558722281534,btb,12,1450
830558722282546,btb,13,1484
830558722283525,btb,14,1422
830558722284501,btb,15,1464
830558722285487,btb,16,1484
830558722286531,btb,17,1612
830558722287529,btb,18,1510
830558722288592,btb,19,1648
830558722289550,btb,20,1424
830558722290505,btb,21,1426
830558722291465,btb,22,1432
830558722292489,btb,23,1566
830558722293442,btb,24,1416
830558722294511,btb,25,1660
830558722295557,btb,26,1610
830558722296631,btb,27,1670
830558722297590,btb,28,1440
830558722298539,btb,29,1408
830558722299475,btb,30,1382
830558722300413,btb,31,1384
830558722301351,btb,32,1386
830558722302289,btb,33,1416
830558722303222,btb,34,1404
830558722304147,btb,35,1396
830558722305179,btb,36,1606
830558722306108,btb,37,1394
830558722307026,btb,38,1380
830558722307931,btb,39,1352
830558722308836,btb,40,1354
830558722309761,btb,41,1392
830558722310689,btb,42,1378
830558722311730,btb,43,1614
830558722312653,btb,44,1378
830558722313676,btb,45,1582
830558722314594,btb,46,1366
830558722315526,btb,47,1402
830558722316459,btb,48,1394
830558722317473,btb,49,1564
830558722318386,btb,50,1356
830558722319399,btb,51,1560
830558722320460,btb,52,1654
830558722321395,btb,53,1400
830558722322314,btb,54,1368
830558722323329,btb,55,1566
830558722324241,btb,56,1356
830558722325190,btb,57,1428
830558722326117,btb,58,1380
830558722327114,btb,59,1530
830558722328157,btb,60,1614
830558722329156,btb,61,1528
830558722330085,btb,62,1380
830558722331035,btb,63,1438
830558722331948,btb,64,1358
830558722332948,btb,65,1534
830558722334008,btb,66,1648
830558722335007,btb,67,1530
830558722335921,btb,68,1350
830558722336934,btb,69,1558
830558722337852,btb,70,1368
830558722338845,btb,71,1522
830558722339764,btb,72,1368
830558722340761,btb,73,1528
830558722341685,btb,74,1382
830558722342700,btb,75,1570
830558722343619,btb,76,1366
830558722344627,btb,77,1556
830558722345543,btb,78,1360
830558722346477,btb,79,1406
830558722347407,btb,80,1392
830558722348422,btb,81,1566
830558722349336,btb,82,1360
830558722350347,btb,83,1560
830558722351265,btb,84,1364
830558722352198,btb,85,1402
830558722353226,btb,86,1588
830558722354244,btb,87,1562
830558722355156,btb,88,1356
830558722356106,btb,89,1436
830558722357033,btb,90,1380
830558722358030,btb,91,1530
830558722358964,btb,92,1396
830558722359959,btb,93,1526
830558722360886,btb,94,1380
830558722361835,btb,95,1432
830558722362748,btb,96,1354
830558722363746,btb,97,1534
830558722364660,btb,98,1354
830558722365656,btb,99,1526
830558722366722,btb,100,1660
830558722369497,btb,101,1616
830558722370538,btb,102,1454
830558722371532,btb,103,1434
830558722372561,btb,104,1542
830558722373515,btb,105,1398
830558722374484,btb,106,1458
830558722375411,btb,107,1382
830558722376427,btb,108,1524
830558722377551,btb,109,1744
830558722378563,btb,110,1520
830558722379476,btb,111,1358
830558722380491,btb,112,1566
830558722381530,btb,113,1610
830558722382527,btb,114,1526
830558722383567,btb,115,1608
830558722384565,btb,116,1530
830558722385478,btb,117,1354
830558722386473,btb,118,1526
830558722387513,btb,119,1610
830558722388513,btb,120,1528
830558722389554,btb,121,1610
830558722390571,btb,122,1562
830558722391493,btb,123,1370
830558722392508,btb,124,1562
830558722393422,btb,125,1360
830558722394439,btb,126,1570
830558722395478,btb,127,1606
830558722396414,btb,128,1398
830558722397335,btb,129,1370
830558722398332,btb,130,1530
830558722399244,btb,131,1356
830558722400176,btb,132,1404
830558722401231,btb,133,1638
830558722402227,btb,134,1524
830558722403146,btb,135,1366
830558722404089,btb,136,1428
830558722405007,btb,137,1368
830558722406019,btb,138,1562
830558722406941,btb,139,1378
830558722407952,btb,140,1530
830558722408988,btb,141,1604
830558722409980,btb,142,1520
830558722410892,btb,143,1358
830558722411905,btb,144,1564
830558722412941,btb,145,1610
830558722413937,btb,146,1528
830558722414977,btb,147,1606
830558722415972,btb,148,1526
830558722416883,btb,149,1356
