ts_ns,probe,iter,cycles
829230893370143,btb,0,2682
829230893384115,btb,1,1714
829230893385501,btb,2,1678
829230893386643,btb,3,1684
829230893387695,btb,4,1518
829230893388798,btb,5,1656
829230893389829,btb,6,1504
829230893390920,btb,7,1634
829230893392049,btb,8,1712
829230893393092,btb,9,1528
829230893394116,btb,10,1496
829230893395202,btb,11,1506
829230893396292,btb,12,1626
829230893397319,btb,13,1498
829230893398425,btb,14,1658
829230893399533,btb,15,1662
829230893400632,btb,16,1648
829230893401755,btb,17,1692
829230893402866,btb,18,1664
829230893403977,btb,19,1656
829230893405018,btb,20,1508
829230893406067,btb,21,1530
829230893407175,btb,22,1658
829230893408213,btb,23,1508
829230893409352,btb,24,1714
829230893410437,btb,25,1616
829230893411549,btb,26,1668
829230893412658,btb,27,1660
829230893413756,btb,28,1640
829230893414863,btb,29,1652
829230893415909,btb,30,1526
829230893416929,btb,31,1476
829230893418032,btb,32,1634
829230893419130,btb,33,1658
829230893420182,btb,34,1568
829230893421240,btb,35,1576
829230893422268,btb,36,1576
829230893423225,btb,37,1376
829230893424167,btb,38,1412
829230893425204,btb,39,1604
829230893426228,btb,40,1572
829230893427279,btb,41,1630
829230893428301,btb,42,1572
829230893429330,btb,43,1582
829230893430357,btb,44,1582
829230893431298,btb,45,1406
829230893432253,btb,46,1440
829230893433184,btb,47,1386
829230893434202,btb,48,1570
829230893435131,btb,49,1384
829230893436085,btb,50,1440
829230893437013,btb,51,1380
829230893437970,btb,52,1448
829230893438897,btb,53,1378
829230893439855,btb,54,1446
829230893440783,btb,55,1382
829230893441801,btb,56,1566
829230893442727,btb,57,1380
829230893443660,btb,58,1396
829230893444594,btb,59,1392
829230893445610,btb,60,1568
829230893446543,btb,61,1394
829230893447559,btb,62,1564
829230893448598,btb,63,1604
829230893449613,btb,64,1558
829230893450545,btb,65,1390
829230893451555,btb,66,1554
829230893452474,btb,67,1364
829230893453487,btb,68,1558
829230893454422,btb,69,1392
829230893455435,btb,70,1562
829230893456362,btb,71,1380
829230893457378,btb,72,1564
829230893458324,btb,73,1418
829230893459336,btb,74,1560
829230893460270,btb,75,1394
829230893461223,btb,76,1436
829230893462163,btb,77,1404
829230893463164,btb,78,1534
829230893464099,btb,79,1400
829230893465114,btb,80,1562
829230893466196,btb,81,1688
829230893467153,btb,82,1436
829230893468083,btb,83,1384
829230893469041,btb,84,1446
829230893469968,btb,85,1380
829230893470926,btb,86,1446
829230893471993,btb,87,1660
829230893473015,btb,88,1566
829230893473942,btb,89,1382
829230893474874,btb,90,1398
829230893475807,btb,91,1390
829230893476759,btb,92,1434
829230893477685,btb,93,1380
829230893478701,btb,94,1566
829230893479628,btb,95,1378
829230893480639,btb,96,1556
829230893481728,btb,97,1702
829230893482741,btb,98,1552
829230893483661,btb,99,1364
829230893484673,btb,100,1556
829230893488139,btb,101,1622
829230893489212,btb,102,1488
829230893490213,btb,103,1452
829230893491264,btb,104,1602
829230893492215,btb,105,1420
829230893493253,btb,106,1584
829230893494199,btb,107,1382
829230893495182,btb,108,1472
829230893496130,btb,109,1404
829230893497144,btb,110,1554
829230893498076,btb,111,1382
829230893499110,btb,112,1584
829230893500044,btb,113,1384
829230893501073,btb,114,1586
829230893502005,btb,115,1380
829230893502977,btb,116,1462
829230893503909,btb,117,1384
829230893504881,btb,118,1472
829230893505813,btb,119,1380
829230893506846,btb,120,1592
829230893507775,btb,121,1374
