ts_ns,freq_khz
1765054439415284426,1999979
1765054439435486410,2000000
1765054439455593278,2000020
1765054439475736948,1999979
1765054439495817442,2000020
1765054439515900370,2000020
1765054439536017845,2000020
1765054439556181353,1999979
1765054439576325621,2000020
1765054439596449897,2000000
