ts_ns,freq_khz
1764972690498183108,2000000
1764972690518345355,2000000
1764972690538430540,2000000
1764972690558512941,2000000
1764972690578588469,2000000
1764972690598665157,2000000
1764972690618764906,2000000
1764972690638905604,2000000
1764972690658982555,2000000
