ts_ns,freq_khz
1764972692391836393,2000000
1764972692412010465,2000000
1764972692432100485,2000000
1764972692452178746,2000000
1764972692472258664,2000000
1764972692492355043,2000000
1764972692512488244,2000225
1764972692532633309,1999676
1764972692552710107,2000000
