ts_ns,probe,iter,cycles
830465866629788,cache,0,95840
830465866661117,cache,1,24752
830465866673871,cache,2,23554
830465866686376,cache,3,23958
830465866698279,cache,4,22840
830465866710115,cache,5,22658
830465866721897,cache,6,22702
830465866734587,cache,7,24642
830465866747364,cache,8,24526
830465866760061,cache,9,24374
830465866772784,cache,10,24496
830465866785641,cache,11,24332
830465866797818,cache,12,23638
830465866809898,cache,13,23590
830465866822019,cache,14,23652
830465866834088,cache,15,23620
830465866846157,cache,16,23608
830465866858247,cache,17,23658
830465866870297,cache,18,23588
830465866882376,cache,19,23642
830465866894460,cache,20,23634
830465866906508,cache,21,23584
830465866918610,cache,22,23654
830465866930665,cache,23,23596
830465866942735,cache,24,23618
830465866954818,cache,25,23648
830465866966864,cache,26,23580
830465866978940,cache,27,23648
830465866991015,cache,28,23622
830465867006297,cache,29,29932
830465867018496,cache,30,23662
830465867030587,cache,31,23594
830465867042671,cache,32,23648
830465867054740,cache,33,23616
830465867066809,cache,34,23600
830465867078908,cache,35,23658
830465867090972,cache,36,23600
830465867103056,cache,37,23634
830465867115133,cache,38,23642
830465867127186,cache,39,23586
830465867139276,cache,40,23654
830465867151339,cache,41,23606
830465867163409,cache,42,23612
830465867175491,cache,43,23662
830465867187537,cache,44,23590
830465867199626,cache,45,23640
830465867211706,cache,46,23628
830465867223764,cache,47,23594
830465867235851,cache,48,23658
830465867247904,cache,49,23602
830465867259966,cache,50,23616
830465867272058,cache,51,23650
830465867284110,cache,52,23586
830465867296198,cache,53,23646
830465867308260,cache,54,23618
830465867320333,cache,55,23606
830465867332423,cache,56,23656
830465867344487,cache,57,23586
830465867356565,cache,58,23628
830465867368652,cache,59,23642
830465867380715,cache,60,23590
830465867392795,cache,61,23654
830465867404859,cache,62,23608
830465867416929,cache,63,23614
830465867429014,cache,64,23650
830465867441077,cache,65,23588
830465867453157,cache,66,23644
830465867465230,cache,67,23632
830465867477285,cache,68,23588
830465867489384,cache,69,23658
830465867501442,cache,70,23602
830465867513518,cache,71,23622
830465867525598,cache,72,23642
830465867537647,cache,73,23592
830465867549726,cache,74,23646
830465867561807,cache,75,23616
830465867573858,cache,76,23604
830465867585955,cache,77,23664
830465867598017,cache,78,23594
830465867610081,cache,79,23628
830465867622153,cache,80,23632
830465867634208,cache,81,23584
830465867646301,cache,82,23660
830465867658366,cache,83,23608
830465867670434,cache,84,23610
830465867682516,cache,85,23660
830465867694583,cache,86,23592
830465867706658,cache,87,23648
830465867718722,cache,88,23634
830465867730780,cache,89,23592
830465867742869,cache,90,23660
830465867754925,cache,91,23600
830465867766988,cache,92,23618
830465867779070,cache,93,23648
830465867791109,cache,94,23588
830465867803196,cache,95,23648
830465867815271,cache,96,23620
830465867827334,cache,97,23598
830465867839418,cache,98,23658
830465867851472,cache,99,23586
830465867863554,cache,100,23634
830465867878345,cache,101,23628
830465867890529,cache,102,23610
830465867902676,cache,103,23662
830465867914766,cache,104,23594
830465867926854,cache,105,23634
830465867938940,cache,106,23640
830465867951003,cache,107,23592
830465867963096,cache,108,23656
830465867975174,cache,109,23608
830465867987246,cache,110,23614
830465867999335,cache,111,23654
830465868036169,cache,112,72950
830465868048348,cache,113,23596
830465868060479,cache,114,23666
830465868072555,cache,115,23590
830465868084640,cache,116,23620
830465868096770,cache,117,23642
830465868108838,cache,118,23586
830465868120945,cache,119,23660
830465868133033,cache,120,23618
830465868145098,cache,121,23608
830465868157203,cache,122,23666
830465868169264,cache,123,23588
830465868181354,cache,124,23638
830465868193448,cache,125,23630
830465868205515,cache,126,23600
830465868217628,cache,127,23662
830465868229694,cache,128,23602
830465868241766,cache,129,23616
830465868253862,cache,130,23652
830465868265921,cache,131,23590
830465868278003,cache,132,23648
830465868290081,cache,133,23622
830465868302136,cache,134,23592
830465868314236,cache,135,23658
830465868326302,cache,136,23590
830465868338382,cache,137,23632
830465868350467,cache,138,23644
830465868362531,cache,139,23592
830465868374621,cache,140,23660
830465868386689,cache,141,23610
830465868398754,cache,142,23606
830465868410838,cache,143,23656
830465868422889,cache,144,23582
830465868434977,cache,145,23646
830465868447059,cache,146,23632
830465868459122,cache,147,23592
830465868471215,cache,148,23656
830465868483285,cache,149,23602
830465868495357,cache,150,23618
830465868507447,cache,151,23654
830465868519498,cache,152,23590
830465868531583,cache,153,23646
830465868543658,cache,154,23620
830465868555726,cache,155,23598
830465868567821,cache,156,23666
830465868579884,cache,157,23594
830465868591968,cache,158,23628
830465868604053,cache,159,23644
830465868616114,cache,160,23588
830465868628203,cache,161,23660
830465868640263,cache,162,23608
830465868652325,cache,163,23606
830465868664419,cache,164,23656
