ts_ns,freq_khz
1764970526704759787,2000000
1764970526724917745,2000000
1764970526745083707,2000000
1764970526765162806,2000000
1764970526785239481,1999926
1764970526805328605,2000000
1764970526825497913,2000000
1764970526845667549,2000000
