ts_ns,freq_khz
1764972665228307655,2000000
1764972665248477854,2000000
1764972665268560795,2000000
1764972665288643739,2000000
1764972665308735084,1999124
1764972665328813718,2000000
1764972665348914983,2000000
1764972665369064896,2000060
1764972665389142711,2000000
1764972665409220046,2000000
